Word,Polarity
حشرهم,Negative
حشريه,Negative
حشوا,Negative
حشود,Negative
حشينا,Negative
حصارك,Negative
حصاره,Negative
حصارها,Negative
حصان,Negative
حصانه,Negative
حصن,Positive
حطمت,Negative
حطمها,Negative
حطموا,Negative
حظائر,Negative
حظرا,Negative
حظن,Positive
حظيره,Negative
حعيط,Negative
حقدا,Strong Negative
حقدكم,Strong Negative
حقده,Strong Negative
حقدهم,Strong Negative
حقراء,Strong Negative
حقنه,Negative
حقوده,Strong Negative
حقودين,Strong Negative
حقيرا,Strong Negative
حقيره,Strong Negative
حقيرين,Strong Negative
حقيقي,Positive
حكامك,Negative
حكر,Negative
حكيت,Negative
حلال,Negative
حلالي,Negative
حلاوته,Positive
حلاوتها,Positive
حلفاء,Negative
حلفان,Strong Negative
حلوه,Positive
حلوات,Positive
حلوه,Positive
حليف,Negative
حليفا,Negative
حليفي,Negative
حماره,Strong Negative
حماقات,Strong Negative
حماقته,Strong Negative
حماك,Strong Positive
حماكم,Positive
حمالات,Negative
حماه,Positive
حمايته,Positive
حمايتها,Positive
حموت,Strong Negative
حمير,Strong Negative
حناياكم,Strong Positive
حنخسر,Negative
حنق,Strong Negative
حنونه,Strong Positive
حنيه,Positive
حوار,Negative
حورب,Negative
حول,Negative
حولك,Negative
حويط,Strong Negative
حياك,Positive
حيحانه,Strong Negative
حيحس,Negative
حيضرب,Strong Negative
حينفجر,Negative
حيوانات,Strong Negative
حيواني,Strong Negative
حيوانيه,Strong Negative
حﻻل,Negative
حﻻوه,Positive
خائفا,Strong Negative
خائفه,Strong Negative
خائنون,Strong Negative
خابت,Negative
خادش,Strong Negative
خادشه,Strong Negative
خادعهم,Strong Negative
خارقه,Strong Positive
خاروف,Strong Negative
خاسره,Strong Negative
خاضع,Negative
خاضعه,Negative
خافوا,Negative
خافي,Negative
خالفت,Negative
خالفته,Negative
خالق,Negative
خامل,Strong Negative
خانت,Negative
خانوا,Strong Negative
خايس,Negative
خايس,Negative
خايسه,Negative
خايفه,Strong Negative
خايفين,Strong Negative
خاينه,Strong Negative
خاينين,Strong Negative
خبال,Negative
خبتم,Negative
خبثاء,Negative
خبثك,Strong Negative
خبثهم,Strong Negative
خبطه,Strong Negative
خبطوا,Strong Negative
خبول,Negative
خبيثه,Strong Negative
ختير,Positive
ختيره,Positive
خجول,Positive
خجوله,Positive
خداعات,Strong Negative
خدام,Negative
خدامه,Negative
خدعت,Negative
خدعه,Negative
خدوم,Strong Positive
خذا,Negative
خذاهم,Negative
خذلان,Negative
خذلته,Negative
خذلكم,Negative
خذلنا,Negative
خذلها,Negative
خذلهم,Negative
خرابه,Strong Negative
خرابي,Strong Negative
خرافات,Negative
خرافين,Strong Negative
خرافيه,Strong Positive
خراي,Strong Negative
خربتم,Strong Negative
خربتها,Strong Negative
خربتوا,Strong Negative
خربتي,Strong Negative
خربنا,Strong Negative
خربها,Strong Negative
خربوها,Strong Negative
خرتيت,Strong Negative
خرج,Strong Negative
خرجت,Strong Negative
خرجو,Negative
خرجوا,Strong Negative
خرافي,Strong Positive
خرب,Strong Negative
خربت,Strong Negative
خرطوشه,Strong Negative
خرطي,Negative
خرفات,Negative
خرفان,Negative
خرق,Strong Negative
خرقت,Negative
خروج,Negative
خروجات,Negative
خرونج,Negative
خسات,Strong Negative
خساتم,Strong Negative
خسرانا,Negative
خسرانه,Strong Negative
خسرته,Strong Negative
خسرتها,Strong Negative
خسرتوا,Strong Negative
خسرنا,Negative
خسره,Negative
خسرها,Negative
خسر,Negative
خسرت,Strong Negative
خسيسه,Strong Negative
خشان,Negative
خشيه,Negative
خصائص,Positive
خصوصيه,Negative
خطئا,Strong Negative
خطئه,Strong Negative
خطئيه,Strong Negative
خطا,Strong Negative
خطاء,Strong Negative
خطايا,Strong Negative
خطبت,Negative
خطرا,Strong Negative
خطرهم,Strong Negative
خطفت,Negative
خطفتها,Negative
خطفه,Strong Negative
خطفها,Strong Negative
خطفهم,Strong Negative
خطفوا,Strong Negative
خطير,Strong Negative
خطيره,Strong Negative
خفتي,Negative
خلا,Negative
خلابه,Strong Positive
خلاف,Strong Negative
خلافات,Strong Negative
خلانا,Negative
خلص,Negative
خلصان,Negative
خلصت,Negative
خلصنا,Negative
خلصوا,Negative
خلعنا,Negative
خلعه,Negative
خلعوا,Negative
خلفت,Negative
خلفتها,Negative
خلا,Negative
خليجيات,Negative
خليعه,Negative
خمدي,Negative
خمول,Strong Negative
خناس,Negative
خناقات,Strong Negative
خناقه,Strong Negative
خنزيره,Strong Negative
خنقت,Negative
خنقه,Strong Negative
خنيق,Strong Negative
خنيقه,Strong Negative
خواف,Strong Negative
خوفا,Strong Negative
خوفت,Negative
خوفك,Strong Negative
خوفه,Strong Negative
خوفها,Strong Negative
خوفي,Strong Negative
خوقاق,Positive
خوقاقي,Positive
خولات,Strong Negative
خولان,Strong Negative
خوله,Strong Negative
خيابون,Strong Negative
خيانات,Strong Negative
خيانتهم,Strong Negative
خيب,Negative
خيبات,Negative
خيباتي,Negative
خيبتكم,Negative
خيبتي,Negative
خيبه,Negative
خيبوا,Negative
خﻻف,Strong Negative
دائم,Positive
داخل,Negative
داخلي,Negative
داسه,Negative
داسو,Negative
داسوا,Negative
داهمت,Negative
داهيہ,Negative
دايس,Negative
دبابيس,Strong Negative
دحض,Strong Negative
دحيح,Strong Negative
دسائس,Strong Negative
دسم,Positive
دعا,Negative
دعايه,Negative
دعما,Positive
دعمكم,Positive
دعمنا,Positive
دعمه,Positive
دعمها,Positive
دعمهم,Positive
دعموا,Positive
دفش,Negative
دفنوا,Negative
دكتاتوري,Strong Negative
دكتاتوريه,Strong Negative
دلاديل,Negative
دلالك,Positive
دلخ,Negative
دلوخ,Negative
دلوع,Negative
دمارها,Strong Negative
دماغ,Negative
دماغكم,Negative
دماغكوا,Negative
دماغنا,Negative
دماغهم,Negative
دماغيه,Negative
دمرت,Negative
دمرته,Negative
دمرتها,Negative
دمرتو,Negative
دمرتوا,Negative
دمره,Strong Negative
دمرها,Strong Negative
دمرهم,Strong Negative
دمروا,Strong Negative
دمعہ,Negative
دمويا,Strong Negative
دمويه,Strong Negative
دنئ,Strong Negative
دنانير,Negative
دنب,Negative
دنس,Positive
دنيئ,Strong Negative
دهسا,Negative
دهست,Negative
دهسته,Negative
دهستها,Negative
دهسه,Strong Negative
دهسها,Strong Negative
دهسهم,Strong Negative
دواء,Positive
دوشه,Negative
ديكتاتوري,Strong Negative
ديكتاتوريه,Strong Negative
ديلر,Strong Negative
دين,Negative
دينار,Negative
دينارين,Negative
ديناصور,Negative
دينصور,Strong Negative
دينه,Negative
دينها,Negative
دينهم,Negative
ديوث,Negative
ذئاب,Negative
ذابح,Negative
ذابحكم,Negative
ذابحه,Negative
ذباح,Negative
ذبحت,Strong Negative
ذبحتها,Strong Negative
ذبحنا,Strong Negative
ذبحه,Strong Negative
ذبحها,Strong Negative
ذبحهم,Strong Negative
ذبحوا,Strong Negative
ذرف,Negative
ذكيه,Positive
ذلا,Negative
ذله,Negative
ذلهم,Negative
ذلينا,Negative
ذمب,Negative
ذمه,Negative
ذنبا,Negative
ذنبه,Negative
ذنبهم,Negative
ذنبي,Negative
ذنوب,Negative
ذنوبي,Negative
ذوالفقار,Negative
راءع,Strong Positive
رائق,Strong Positive
راتب,Positive
راجل,Strong Negative
راجله,Strong Negative
راحت,Negative
راحتهم,Positive
راحتي,Positive
راحه,Positive
راحه,Positive
راحہ,Positive
رادع,Strong Negative
رادود,Negative
راشق,Negative
رافض,Strong Negative
رافضا,Strong Negative
رافضي,Strong Negative
رافضيه,Strong Negative
راقيه,Strong Positive
راكب,Negative
راكبه,Negative
راكبهم,Negative
راكبين,Negative
راكدا,Negative
راكع,Negative
رايع,Strong Positive
رايعه,Strong Positive
ربو,Negative
ربوهم,Negative
رتاح,Negative
رجالك,Positive
رحبو,Positive
رحبوا,Positive
رحل,Negative
رحلنا,Negative
رحله,Negative
رحلون,Negative
رحوم,Positive
رحيم},Positive
رحيما,Strong Positive
رحيم﴾,Positive
رخمين,Strong Negative
رائع,Strong Positive
رعب,Negative
رهيب,Strong Positive
روعه,Strong Positive
رزق,Positive
رزقه,Positive
رسام,Strong Positive
رسمي,Positive
رسميات,Positive
رشقات,Strong Negative
رصاصات,Negative
رصاصتين,Negative
رضئ,Positive
رضاك,Positive
رضاه,Positive
رضاها,Positive
رضاهم,Positive
رضوخ,Negative
رضيٰ,Positive
رعب,Negative
رعبك,Negative
رعب,Negative
رغايه,Strong Negative
رفضت,Negative
رفضنا,Negative
رفضه,Negative
رفضها,Negative
رفضوا,Negative
رفيقه,Positive
رفيقي,Positive
رقاصات,Strong Negative
رقتك,Positive
رقتها,Positive
رقي,Positive
ركبت,Negative
ركضت,Negative
ركود,Strong Negative
رمز,Positive
رمزا,Positive
رموه,Negative
رهيب,Strong Positive
رهيب,Strong Positive
رهيبه,Strong Positive
رهيف,Positive
روائع,Strong Positive
رواتب,Positive
رواتبهم,Positive
روافض,Strong Negative
رواق,Positive
رواقه,Positive
روشه,Negative
روشين,Negative
روعه,Strong Positive
روعه,Strong Positive
روقانيات,Positive
زائفه,Strong Negative
زاحف,Negative
زاحفين,Negative
زاره,Negative
زارهم,Negative
زاكر,Strong Negative
زاكري,Strong Negative
زالخرا,Negative
زاهدان,Positive
زايط,Negative
زايطه,Negative
زايف,Strong Negative
زخم,Negative
زفت,Strong Negative
زعقون,Strong Negative
زعلانه,Strong Negative
زعلتك,Strong Negative
زعلتنا,Strong Negative
زعلته,Strong Negative
زعلتي,Strong Negative
زعلك,Strong Negative
زعلنا,Strong Negative
زعله,Strong Negative
زعلي,Strong Negative
زعول,Negative
زعﻻن,Strong Negative
زعﻻنه,Strong Negative
زغاريط,Negative
زغب,Strong Negative
زفر,Negative
زفرات,Negative
زفره,Negative
زفت,Strong Negative
زكام,Negative
زلات,Negative
زلته,Negative
زلزل,Negative
زلزلهم,Negative
زلق,Negative
زلنا,Negative
زله,Negative
زمال,Strong Negative
زمامير,Negative
زمبؤلك,Negative
زمبئولك,Negative
زمر,Strong Negative
زناطير,Negative
زناه,Strong Negative
زنطور,Strong Negative
زهقانه,Strong Negative
زهقانين,Strong Negative
زهقتوا,Strong Negative
زهقه,Strong Negative
زهقوا,Strong Negative
زهيمر,Strong Negative
زوء,Positive
زورا,Strong Negative
زوق,Strong Positive
زياطه,Strong Negative
زياطين,Strong Negative
زيفهم,Strong Negative
زين,Positive
سؤء,Strong Negative
سئيل,Strong Negative
سئيه,Strong Negative
سابت,Negative
سابتك,Positive
سابته,Negative
سابهم,Negative
سابوا,Negative
سابي,Negative
ساحره,Negative
ساحق,Positive
ساخره,Strong Positive
سادعم,Positive
ساذجا,Strong Negative
ساذجه,Strong Negative
ساذجين,Strong Negative
سارقه,Strong Negative
سارقها,Strong Negative
سارقي,Strong Negative
ساعدت,Negative
سافله,Strong Negative
ساقطات,Strong Negative
ساكته,Strong Negative
ساكتين,Strong Negative
سالتزم,Positive
سامج,Strong Negative
سامجه,Strong Negative
سامجين,Strong Negative
ساندك,Strong Positive
سايب,Negative
سايبه,Negative
سايبهم,Negative
سايبين,Negative
سايبينهم,Negative
سايح,Negative
سايحه,Negative
سبابا,Negative
سبايا,Negative
سبكي,Negative
سبنا,Strong Negative
سبناه,Strong Negative
سبه,Negative
سبوا,Strong Negative
ستخسر,Negative
ستزور,Negative
ستستعيد,Negative
ستستفيد,Positive
ستستمتع,Strong Positive
ستصمت,Negative
ستطالب,Negative
ستعجبك,Positive
ستغرق,Negative
ستفشل,Negative
ستنهار,Negative
ستنهض,Positive
ستهز,Negative
سجال,Negative
سجان,Negative
سجناء,Negative
سجينه,Negative
سحق,Strong Negative
سحله,Strong Negative
سحلول,Negative
سحليه,Strong Negative
سخافته,Strong Negative
سخافتي,Strong Negative
سخافه,Strong Negative
سخريات,Strong Negative
سخيفه,Strong Negative
سديد,Positive
سذاجتي,Strong Negative
سراج,Positive
سراجه,Positive
سراق,Negative
سرسجيه,Strong Negative
سرقات,Strong Negative
سرقتم,Negative
سرقته,Strong Negative
سرقتها,Strong Negative
سرقتي,Strong Negative
سرقك,Strong Negative
سرقها,Strong Negative
سرقوا,Strong Negative
